,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Price
4185,2017 Maruti Vitara Brezza,2017,Diesel,82513,1248,First ,Manual,24.3,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,12.36,679000
4186,2013 Maruti Swift Dzire,2013,Diesel,67672,1248,First ,Manual,23.4,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,299000
4187,2013 Maruti Swift Dzire,2013,Diesel,96027,1248,First ,Manual,23.4,74.0,190.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,,300000
4188,2016 Maruti Ciaz,2016,Petrol,26753,1373,First ,Automatic,19.12,91.1,130.0,5,Other,4,FWD,Power,Ventilated Disc,Drum,14.0,716500
4189,2018 Hyundai i20,2018,Petrol,50686,1197,First ,Manual,18.6,81.83,114.7,5,Other,5,FWD,Power,Discs,Drum,13.2,628000
4190,2015 Toyota Etios Liva,2015,Diesel,103415,1364,First ,Manual,23.59,67.04,170.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,17.5,335000
4191,2018 Maruti Baleno,2018,Petrol,30970,1197,First ,Manual,21.4,83.1,115.0,5,Blue,5,FWD,Power,Discs,Drum,12.36,622000
4192,2018 Hyundai i20,2018,Petrol,33237,1197,First ,Manual,18.6,81.83,114.7,5,White,5,FWD,Power,Discs,Drum,13.2,547500
4193,2014 Skoda Rapid,2014,Diesel,76121,1498,First ,Manual,21.14,103.52,250.0,5,Other,5,FWD,Power,Discs,Drum,11.0,349000
4194,2016 Maruti Vitara Brezza,2016,Diesel,80291,1248,First ,Manual,24.3,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,12.36,595000
4195,2015 Ford Ecosport,2015,Diesel,87208,1498,First ,Manual,230.0,98.96,205.0,5,White,5,FWD,Power,Ventilated Disc,Drum,,539500
4196,2017 Maruti Swift Dzire,2017,Diesel,71549,1248,First ,Manual,28.4,74.02,190.0,5,Other,5,FWD,Power,Discs,Drum,13.03,575000
4197,2016 Maruti Ciaz,2016,Diesel,136776,1248,First ,Manual,28.09,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,15.0,505000
4198,2014 Honda City,2014,Diesel,92478,1498,First ,Manual,260.0,98.6,200.0,5,Other,6,FWD,Power,Discs,Drum,10.0,424000
4199,2015 Maruti Baleno,2015,Diesel,79174,1248,First ,Manual,27.39,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,12.93,450000
4200,2017 Hyundai i20,2016,Diesel,97760,1396,First ,Manual,22.54,88.73,219.7,5,Other,6,FWD,Power,Discs,Drum,11.9,550000
4201,2014 Maruti Swift,2014,Diesel,44175,1248,First ,Manual,0.0,0.0,74.0,5,Other,5,,Power,Discs,Drum,,315000
4202,2012 Hyundai i20,2012,Diesel,86921,1396,First ,Manual,21.9,88.76,219.6,5,Silver,6,FWD,Power,Discs,Discs,,250000
4203,2014 Maruti Swift,2014,Diesel,33482,1248,First ,Manual,28.4,74.0,190.0,5,Grey,5,FWD,Power,Discs,Drum,,360000
4204,2019 Maruti Baleno,2019,Petrol,17990,1197,First ,Manual,21.01,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,12.36,568500
4205,2013 Maruti Swift Dzire,2013,Diesel,67456,1248,Second ,Manual,23.4,74.0,190.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,14.85,305000
4206,2019 Hyundai Venue,2019,Petrol,22213,998,First ,Automatic,18.15,118.35,172.0,5,Other,7,FWD,Electric,Discs,Drum,,1077500
4207,2015 Ford Ecosport,2015,Diesel,86059,1498,First ,Manual,22.7,89.84,204.0,5,Black,5,FWD,Power,Ventilated Disc,Drum,13.5,405000
4208,2016 Hyundai i20,2016,Petrol,56771,1197,First ,Manual,18.6,81.83,114.7,5,Other,5,FWD,Power,Discs,Drum,13.2,495000
4209,2019 Volkswagen Ameo,2019,Petrol,61925,999,Second ,Manual,19.44,75.0,95.0,5,Silver,5,FWD,Power,Discs,Drum,,505000
4210,2016 Ford Ecosport,2016,Diesel,106698,1498,First ,Manual,0.0,0.0,98.96,5,Other,5,FWD,Power,Ventilated Disc,Drum,,501000
4211,2018 Hyundai Grand i10,2018,Petrol,48167,1197,First ,Manual,18.9,81.86,113.75,5,White,5,FWD,Power,Discs,Drum,12.9,460000
4212,2015 Volkswagen Vento,2015,Diesel,76177,1498,First ,Manual,20.34,103.2,250.0,5,Other,5,FWD,Power,Discs,Drum,11.94,425000
4213,2019 Maruti Alto K10,2019,Petrol,7888,998,First ,Manual,23.95,67.05,90.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,13.3,360000
4214,2018 Toyota Etios Liva,2017,Petrol,29040,1197,Second ,Manual,17.71,78.9,104.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,14.0,481840
4215,2015 Ford Ecosport,2015,Petrol,49859,1499,First ,Manual,15.85,110.4,140.0,5,White,5,FWD,Power,Ventilated Disc,Drum,16.0,555000
4216,2015 Maruti Alto K10,2015,Petrol,81198,998,First ,Manual,23.95,67.05,90.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,13.3,271000
4217,2015 Toyota Corolla Altis,2015,Petrol,92157,1798,First ,Manual,14.28,138.03,173.0,5,Other,6,FWD,Power,Ventilated Disc,Discs,10.1,685000
4218,2016 Honda City,2016,Petrol,25010,1497,First ,Manual,17.8,117.3,145.0,5,Other,5,FWD,Power,Discs,Drum,10.0,703000
4219,2019 Renault KWID,2019,Petrol,26006,799,First ,Manual,25.17,53.3,72.0,5,Grey,5,FWD,Power,Discs,Drum,16.0,338000
4220,2015 Hyundai Grand i10,2015,Petrol,40428,1197,First ,Manual,18.9,82.0,114.0,5,White,5,FWD,Power,Discs,Drum,12.9,390000
4221,2016 Maruti Swift,2016,Diesel,106491,1248,First ,Manual,25.2,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,14.8,385000
4222,2017 Hyundai Grand i10,2017,Petrol,4135,1197,First ,Manual,18.9,82.0,114.0,5,Other,5,FWD,Power,Discs,Drum,12.9,605000
4223,2012 Maruti Swift,2012,Petrol,97358,1197,First ,Manual,18.6,85.8,114.0,5,White,5,FWD,Power,Ventilated Disc,Drum,12.29,305000
4224,2013 Hyundai i10,2013,Petrol,110923,1197,Second ,Manual,20.36,78.9,111.8,5,Red,5,FWD,Power,Ventilated Disc,Drum,,251500
4225,2014 Ford Ecosport,2014,Diesel,103138,1498,First ,Manual,21.7,98.96,215.0,5,Black,5,FWD,Electric,Ventilated Disc,Drum,,440000
4226,2012 Honda Brio,2012,Petrol,42308,1198,First ,Manual,19.4,86.8,109.0,5,Other,5,FWD,Power,Discs,Drum,,252000
4227,2013 Maruti Swift Dzire,2013,Diesel,75368,1248,First ,Manual,23.4,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,298000
4228,2017 Honda Jazz,2017,Petrol,58564,1199,First ,Manual,16.6,88.5,110.0,5,Other,5,,Electric,Discs,Drum,,520000
4229,2012 Hyundai i10,2011,Petrol,102145,1197,First ,Manual,20.36,78.9,111.7,5,Other,5,FWD,Power,Ventilated Disc,Drum,,220000
4230,2015 Maruti Swift,2015,Petrol,58719,1197,Second ,Manual,20.4,81.8,113.0,5,White,5,FWD,Power,Ventilated Disc,Drum,12.6,418000
4231,2018 Hyundai Grand i10,2017,Diesel,54320,1186,Second ,Manual,240.0,73.97,190.24,5,Other,5,FWD,Power,Discs,Drum,13.21,409000
4232,2015 Maruti Ciaz,2015,Petrol,58257,1373,First ,Automatic,19.12,91.1,130.0,5,Other,4,FWD,Power,Ventilated Disc,Drum,14.0,627500
4233,2016 Maruti Ciaz,2016,Diesel,79714,1248,First ,Manual,28.09,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,15.0,545000
4234,2018 Ford Ecosport,2018,Diesel,70944,1498,First ,Manual,21.7,99.23,215.0,5,Other,5,FWD,Electric,Ventilated Disc,Drum,,777500
4235,2017 Hyundai Grand i10,2017,Petrol,19171,1197,First ,Manual,18.9,82.0,114.0,5,Other,5,FWD,Power,Discs,Drum,12.9,512000
4236,2014 Maruti Swift,2014,Diesel,90242,1248,First ,Manual,28.4,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,,350000
4237,2017 Maruti Baleno,2017,Diesel,66795,1248,First ,Manual,27.39,74.0,190.0,5,Red,5,FWD,Power,Discs,Drum,12.93,570000
4238,2013 Maruti Swift Dzire,2013,Diesel,82907,1248,First ,Manual,0.0,0.0,74.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,287000
4239,2018 Maruti Ciaz,2018,Petrol,43853,1373,First ,Manual,20.73,91.1,130.0,5,Blue,5,FWD,Power,Ventilated Disc,Drum,14.0,759000
4240,2012 Maruti Swift,2012,Petrol,25501,1197,First ,Manual,18.6,85.8,114.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,12.29,325000
4241,2016 Mahindra KUV 100,2016,Diesel,57054,1198,First ,Manual,25.32,77.0,190.0,6,Grey,5,FWD,Power,Discs,Drum,14.5,398500
4242,2018 Maruti Baleno,2018,Diesel,61759,1248,First ,Manual,0.0,0.0,74.0,5,White,5,FWD,Power,Discs,Drum,12.93,535000
4243,2020 Renault KWID,2020,Petrol,6344,799,First ,Manual,20.71,53.26,72.0,5,Other,5,FWD,Electric,Discs,Drum,16.0,389000
4244,2015 Maruti Swift,2014,Petrol,60893,1197,First ,Manual,220.0,81.8,113.0,5,Grey,5,FWD,Power,Discs,Drum,,406500
4245,2016 Maruti Vitara Brezza,2016,Diesel,116113,1248,First ,Manual,24.3,88.5,200.0,5,White,5,FWD,Power,Ventilated Disc,Drum,12.36,580000
4246,2015 Ford Ecosport,2015,Diesel,36775,1498,First ,Manual,230.0,98.96,205.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,556000
4247,2013 Maruti Swift,2013,Petrol,47852,1197,First ,Manual,18.6,85.8,114.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,12.29,385000
4248,2017 Maruti Ciaz,2017,Petrol,68698,1373,First ,Manual,20.73,91.1,130.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,14.0,690000
4249,2013 Maruti Swift,2013,Diesel,99877,1248,First ,Manual,22.9,74.0,190.0,5,White,5,FWD,Power,Ventilated Disc,Drum,13.75,330000
4250,2017 Ford Ecosport,2017,Diesel,83892,1498,First ,Manual,21.7,98.96,215.0,5,Silver,5,FWD,Electric,Ventilated Disc,Drum,,614000
4251,2015 Hyundai Creta,2015,Diesel,119175,1582,First ,Manual,19.67,126.2,259.9,5,White,6,FWD,Power,Discs,Drum,10.5,843500
4252,2017 Hyundai i20,2017,Petrol,36375,1197,First ,Manual,210.0,81.86,114.74,5,Other,5,,Electric,Discs,Drum,,545000
4253,2015 Maruti Ciaz,2014,Diesel,65860,1248,Second ,Manual,26.21,88.5,200.0,5,Red,5,FWD,Power,Ventilated Disc,Drum,15.0,475000
4254,2012 Hyundai i10,2011,Petrol,82400,1197,First ,Manual,20.36,78.9,111.8,5,Silver,5,FWD,Power,Ventilated Disc,Drum,,225000
4255,2019 Ford Figo,2019,Petrol,28638,1196,First ,Manual,18.16,86.8,112.0,5,White,5,FWD,Electric,Ventilated Disc,Drum,15.7,555000
4256,2018 Maruti Baleno,2018,Petrol,96850,1197,First ,Manual,21.4,83.1,115.0,5,Other,5,FWD,Power,Discs,Drum,12.36,527000
4257,2013 Maruti Swift,2013,Diesel,92225,1248,First ,Manual,22.9,74.0,190.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,13.75,300000
4258,2017 Hyundai Grand i10,2017,Petrol,14018,1197,First ,Manual,18.9,81.86,113.75,5,Grey,5,FWD,Power,Discs,Drum,12.9,505000
4259,2016 Hyundai i20,2016,Diesel,134486,1396,First ,Manual,22.54,88.73,219.7,5,Other,6,FWD,Power,Discs,Drum,11.9,475000
4260,2016 Maruti Ciaz,2016,Diesel,69653,1248,Second ,Manual,28.09,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,15.0,599000
4261,2014 Maruti Swift,2014,Petrol,55154,1197,First ,Manual,18.6,85.8,114.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,,381000
4262,2018 Hyundai i20,2018,Petrol,38578,1197,First ,Automatic,17.4,81.86,114.73,5,Silver,5,FWD,Power,Discs,Drum,16.18,725000
4263,2013 Maruti Swift,2013,Diesel,74496,1248,First ,Manual,22.9,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,14.8,260000
4264,2013 Maruti Swift,2012,Diesel,82325,1248,First ,Manual,22.9,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,13.75,250000
4265,2018 Toyota Corolla Altis,2018,Petrol,62795,1798,First ,Automatic,14.28,138.03,173.0,5,Other,7,FWD,Power,Ventilated Disc,Discs,11.46,1612000
4266,2017 Maruti Swift,2017,Diesel,97654,1248,First ,Manual,28.4,74.0,190.0,5,Grey,5,,Power,Discs,Drum,,423000
4267,2017 Maruti Alto K10,2017,Petrol,38407,998,First ,Manual,23.95,67.05,90.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,13.3,348000
4268,2013 Maruti Wagon R,2013,Petrol,44664,998,First ,Manual,20.51,67.04,90.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,15.0,279000
4269,2018 Maruti Baleno,2018,Petrol,49119,1197,First ,Manual,21.01,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,12.36,556500
4270,2016 Hyundai i20,2015,Diesel,75747,1396,First ,Manual,22.54,88.73,219.7,5,Other,6,FWD,Power,Discs,Drum,11.9,480000
4271,2014 Maruti Swift,2014,Petrol,79926,1197,First ,Manual,18.6,85.8,114.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,12.29,365000
4272,2018 Maruti Baleno,2017,Petrol,25406,1197,First ,Manual,21.01,81.8,113.0,5,Grey,5,FWD,Electric,Discs,Drum,12.36,570000
4273,2018 Maruti Baleno,2018,Petrol,66216,1197,First ,Manual,21.4,83.1,115.0,5,White,5,FWD,Power,Discs,Drum,12.36,535000
4274,2016 Honda Jazz,2015,Diesel,117102,1498,First ,Manual,27.3,98.6,200.0,5,Other,6,FWD,Power,Discs,Drum,13.7,425000
4275,2018 Hyundai Santro,2018,Petrol,25066,1086,First ,Automatic,20.3,68.05,99.04,5,Other,5,FWD,Electric,Discs,Drum,,473000
4276,2018 Hyundai Creta,2018,Diesel,55749,1396,First ,Manual,22.1,88.7,219.7,5,White,6,FWD,Power,Discs,Drum,,954500
4277,2017 Maruti Swift Dzire,2017,Petrol,47576,1197,First ,Manual,20.85,83.14,115.0,5,White,5,FWD,Power,Ventilated Disc,Drum,12.6,597500
4278,2015 Hyundai Grand i10,2015,Petrol,52282,1197,First ,Manual,18.9,82.0,114.0,5,Silver,5,FWD,Power,Discs,Drum,12.9,380000
4279,2018 Maruti Swift,2018,Diesel,64611,1248,First ,Automatic,28.4,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,14.06,611000
4280,2016 Hyundai i20,2016,Diesel,54374,1396,First ,Manual,22.54,88.73,219.7,5,Other,6,FWD,Power,Discs,Drum,11.9,475000
4281,2012 Hyundai i20,2011,Petrol,38356,1197,First ,Manual,18.5,0.0,11.4,5,Black,5,,Power,Discs,Drum,,255000
4282,2016 Maruti Ertiga,2016,Diesel,46518,1248,First ,Manual,24.52,88.5,200.0,7,Other,5,FWD,Power,Ventilated Disc,Drum,13.3,625500
4283,2018 Maruti Baleno,2018,Petrol,19016,1197,First ,Manual,21.4,83.1,115.0,5,Other,5,FWD,Power,Discs,Drum,12.36,505000
4284,2016 Mahindra KUV 100,2016,Diesel,67102,1198,Second ,Manual,25.32,77.0,190.0,6,Other,5,FWD,Power,Discs,Drum,14.5,369500
4285,2019 Maruti Swift Dzire,2019,Petrol,26306,1197,First ,Manual,220.0,81.8,113.0,5,White,5,FWD,Electric,Ventilated Disc,Drum,12.6,637000
4286,2017 Maruti Ignis,2017,Petrol,42527,1197,First ,Automatic,20.89,81.8,113.0,5,Silver,5,FWD,Electric,Discs,Drum,13.69,500000
4287,2016 Maruti Baleno,2016,Petrol,72860,1197,First ,Automatic,21.4,83.1,115.0,5,Other,8,FWD,Power,Discs,Drum,12.79,517000
4288,2013 Honda Brio,2013,Petrol,78460,1198,First ,Manual,19.4,86.8,109.0,5,Other,5,FWD,Power,Discs,Drum,,280000
4289,2012 Hyundai i10,2012,Petrol,43306,1197,First ,Manual,20.36,78.9,111.7,5,Other,5,FWD,Power,Ventilated Disc,Drum,,249000
4290,2017 Maruti Vitara Brezza,2017,Diesel,70473,1248,First ,Manual,24.3,88.5,200.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,12.36,590000
4291,2017 Maruti Ciaz,2017,Petrol,66732,1373,First ,Manual,20.73,91.1,130.0,5,Brown,5,FWD,Power,Ventilated Disc,Drum,14.0,690000
4292,2014 Maruti Swift Dzire,2014,Diesel,64752,1248,First ,Manual,23.4,74.0,190.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,,412000
4293,2017 Maruti Swift Dzire,2017,Diesel,78863,1248,First ,Manual,28.4,74.02,190.0,5,Blue,5,FWD,Power,Discs,Drum,13.03,599000
4294,2015 Hyundai Grand i10,2015,Petrol,32105,1197,Second ,Automatic,18.9,82.0,114.0,5,Grey,4,FWD,Power,Discs,Drum,14.9,436000
4295,2015 Hyundai i20,2014,Petrol,67676,1197,First ,Manual,18.6,81.83,114.7,5,Red,5,FWD,Power,Discs,Drum,13.2,450000
4296,2017 Maruti Baleno,2017,Diesel,54169,1248,First ,Manual,27.39,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,12.93,547500
4297,2013 Honda Brio,2013,Petrol,67159,1198,First ,Manual,19.4,86.8,109.0,5,Black,5,FWD,Power,Discs,Drum,,258000
4298,2016 Hyundai Creta,2016,Petrol,33253,1591,First ,Manual,130.0,121.3,151.0,5,Other,6,FWD,Power,Discs,Drum,,875000
4299,2016 Maruti Vitara Brezza,2016,Diesel,77406,1248,First ,Manual,24.3,88.5,200.0,5,White,5,FWD,Power,Ventilated Disc,Drum,12.36,540000
4300,2016 Maruti Baleno,2016,Diesel,51827,1248,First ,Manual,27.39,74.0,190.0,5,Blue,5,FWD,Power,Discs,Drum,12.93,485000
4301,2016 Ford Ecosport,2016,Petrol,57729,1499,First ,Manual,15.85,110.4,140.0,5,White,5,FWD,Power,Ventilated Disc,Drum,16.0,580000
4302,2017 Maruti Ciaz,2017,Petrol,60975,1373,First ,Automatic,19.12,91.1,130.0,5,White,4,FWD,Power,Ventilated Disc,Drum,14.0,680000
4303,2020 Maruti Swift Dzire,2020,Petrol,17550,1197,First ,Manual,21.21,81.8,113.0,5,Other,5,FWD,Power,Discs,Drum,12.6,665000
4304,2019 Maruti Baleno,2019,Petrol,13894,1197,First ,Manual,21.01,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,12.36,620000
4305,2014 Maruti Alto 800,2014,Petrol,30553,796,Second ,Manual,22.74,47.3,69.0,5,Other,5,FWD,Power,Solid Disc,Drum,19.0,225000
4306,2015 Maruti Swift Dzire,2015,Diesel,88324,1248,First ,Manual,26.59,74.0,190.0,5,White,5,FWD,Power,Ventilated Disc,Drum,13.8,430000
4307,2013 Hyundai i10,2013,Petrol,47884,1197,Second ,Manual,20.36,78.9,111.7,5,Other,5,FWD,Power,Ventilated Disc,Drum,,254500
4308,2016 Maruti Alto K10,2016,Petrol,61562,998,First ,Manual,23.95,67.05,90.0,5,Grey,5,FWD,Power,Ventilated Disc,Drum,13.3,285000
4309,2018 Maruti Ignis,2018,Petrol,44705,1197,First ,Manual,20.89,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,,450000
4310,2018 Hyundai i20,2018,Petrol,66354,1197,First ,Manual,210.0,81.86,114.74,5,White,5,,Electric,Discs,Drum,,630000
4311,2018 Maruti Alto K10,2017,Petrol,18128,998,Second ,Manual,23.95,67.05,90.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,13.3,325000
4312,2018 Ford Ecosport,2018,Diesel,80869,1498,Second ,Manual,230.0,98.96,205.0,5,White,5,FWD,Power,Ventilated Disc,Drum,,740000
4313,2017 Ford Ecosport,2017,Diesel,78848,1498,First ,Manual,0.0,0.0,98.96,5,Silver,5,FWD,Electric,Ventilated Disc,Drum,,620000
4314,2016 Hyundai i20,2016,Petrol,68851,1197,First ,Manual,18.6,81.83,114.7,5,White,5,FWD,Power,Discs,Drum,13.2,565000
4315,2017 Hyundai i20,2017,Petrol,23321,1197,Second ,Manual,18.6,81.83,114.7,5,Silver,5,FWD,Power,Discs,Drum,13.2,580000
4316,2013 Maruti Ritz,2013,Diesel,107809,1248,First ,Manual,23.2,73.94,190.0,5,White,5,FWD,Power,Ventilated Disc,Drum,14.0,258000
4317,2016 Ford Ecosport,2015,Petrol,32345,1497,First ,Manual,170.0,121.31,150.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,685000
4318,2018 Maruti Swift,2018,Diesel,37278,1248,First ,Manual,28.4,74.0,190.0,5,Grey,5,,Power,Discs,Drum,,585000
4319,2019 Maruti Alto 800,2019,Petrol,19551,796,First ,Manual,24.7,47.3,69.0,5,White,5,FWD,Power,Solid Disc,Drum,19.0,330000
4320,2017 Maruti Swift,2017,Diesel,61587,1248,First ,Manual,25.2,74.0,190.0,5,White,5,FWD,Power,Ventilated Disc,Drum,14.8,435000
4321,2016 Honda Jazz,2016,Diesel,83199,1498,First ,Manual,27.3,98.6,200.0,5,Other,6,FWD,Power,Discs,Drum,13.7,450000
4322,2016 Maruti Ciaz,2015,Diesel,73199,1248,First ,Manual,0.0,0.0,88.5,5,White,5,FWD,Power,Ventilated Disc,Drum,15.0,550000
4323,2018 Maruti Swift,2018,Diesel,52374,1248,First ,Automatic,28.4,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,12.38,645000
4324,2019 Tata Tiago,2019,Petrol,22418,1199,First ,Manual,23.84,83.83,114.0,5,Other,5,FWD,Power,Discs,Drum,,525000
4325,2014 Ford Ecosport,2014,Diesel,85420,1498,First ,Manual,21.7,98.96,215.0,5,White,5,FWD,Electric,Ventilated Disc,Drum,,465000
4326,2014 Renault Duster,2014,Diesel,121230,1461,First ,Manual,0.0,0.0,83.8,5,White,5,FWD,Power,Ventilated Disc,Drum,,370000
4327,2013 Honda Brio,2013,Petrol,64638,1198,First ,Manual,19.4,86.8,109.0,5,Other,5,FWD,Power,Discs,Drum,14.5,295000
4328,2016 Ford Ecosport,2016,Diesel,81234,1498,First ,Manual,230.0,98.96,205.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,499000
4329,2019 Renault KWID,2019,Petrol,29196,999,First ,Manual,23.01,67.0,91.0,5,Grey,5,FWD,Power,Discs,Drum,13.9,325000
4330,2017 Ford Figo,2017,Diesel,76998,1498,First ,Manual,25.83,99.0,215.0,5,White,5,FWD,Electric,Ventilated Disc,Drum,11.6,392000
4331,2014 Maruti Swift,2014,Diesel,72653,1248,First ,Manual,28.4,74.0,190.0,5,White,5,FWD,Power,Discs,Drum,,380000
4332,2015 Hyundai i20,2015,Diesel,75945,1396,First ,Manual,22.54,88.73,219.7,5,Silver,6,FWD,Power,Discs,Drum,11.9,435000
4333,2014 Honda Brio,2013,Petrol,88547,1198,Second ,Manual,19.4,86.8,109.0,5,Other,5,FWD,Power,Discs,Drum,14.5,280000
4334,2011 Maruti Swift Dzire,2011,Petrol,102672,1197,Second ,Manual,19.1,85.8,114.0,5,Silver,5,FWD,Power,Ventilated Disc,Drum,12.6,259500
4335,2013 Honda Amaze,2013,Diesel,134905,1498,First ,Manual,25.8,98.6,200.0,5,Other,5,FWD,Power,Discs,Drum,17.0,225000
4336,2016 Hyundai Grand i10,2016,Petrol,37514,1197,First ,Manual,18.9,82.0,114.0,5,Other,5,FWD,Power,Discs,Drum,12.9,411000
4337,2020 Maruti Alto 800,2020,Petrol,4258,796,First ,Manual,22.05,47.33,69.0,5,Other,5,FWD,Power,Discs,Drum,,365000
4338,2015 Toyota Etios Liva,2015,Diesel,79781,1364,First ,Manual,23.59,67.04,170.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,17.5,351000
4339,2013 Maruti Swift,2013,Diesel,55539,1248,First ,Manual,22.9,74.0,190.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,13.75,290000
4340,2016 Hyundai i20,2016,Petrol,27212,1197,First ,Manual,18.6,81.83,114.7,5,Silver,5,FWD,Power,Discs,Drum,13.2,576000
4341,2014 Hyundai Grand i10,2014,Diesel,87164,1120,First ,Manual,240.0,70.0,160.0,5,Other,5,FWD,Power,Discs,Drum,15.6,275000
4342,2015 Maruti Swift,2015,Diesel,43951,1248,First ,Manual,28.4,74.0,190.0,5,Other,5,FWD,Power,Discs,Drum,,350000
4343,2015 Hyundai Xcent,2015,Diesel,67936,1120,First ,Manual,24.4,71.0,180.4,5,White,5,FWD,Power,Discs,Drum,18.6,325000
4344,2017 Maruti Ignis,2017,Petrol,26569,1197,First ,Manual,20.89,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,,455000
4345,2016 Hyundai Grand i10,2016,Diesel,63759,1120,Second ,Manual,240.0,70.0,160.0,5,Other,5,FWD,Power,Discs,Drum,15.6,350000
4346,2016 Maruti Swift,2016,Petrol,49881,1197,First ,Manual,20.4,81.8,113.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,12.6,399000
4347,2018 Maruti Ciaz,2017,Diesel,75199,1248,First ,Manual,28.09,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,655000
4348,2015 Hyundai Grand i10,2015,Diesel,20649,1120,First ,Manual,240.0,70.0,160.0,5,Other,5,FWD,Power,Discs,Drum,15.6,375000
4349,2016 Hyundai Grand i10,2016,Diesel,83855,1120,Second ,Manual,240.0,70.0,160.0,5,White,5,FWD,Power,Discs,Drum,15.6,342000
4350,2017 Maruti Ciaz,2017,Petrol,47949,1373,First ,Manual,20.73,91.1,130.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,14.0,630000
4351,2018 Hyundai i20,2018,Petrol,11494,1197,First ,Manual,18.6,81.83,114.7,5,White,5,FWD,Power,Discs,Drum,13.2,672500
4352,2017 Maruti Ciaz,2016,Diesel,76072,1248,First ,Manual,28.09,88.5,200.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,15.0,538000
4353,2020 Maruti Baleno,2020,Petrol,12225,1197,First ,Manual,21.01,81.8,113.0,5,Other,5,FWD,Electric,Discs,Drum,12.36,580000
4354,2017 Ford Ecosport,2017,Petrol,48956,1497,First ,Manual,170.0,121.36,150.0,5,Other,5,FWD,Power,Ventilated Disc,Drum,,625000
4355,2017 Hyundai Grand i10,2016,Petrol,44645,1197,First ,Manual,18.9,82.0,114.0,5,Other,5,FWD,Power,Discs,Drum,12.9,410000
4356,2015 Hyundai Creta,2015,Petrol,55840,1591,First ,Manual,130.0,121.3,151.0,5,Grey,6,FWD,Power,Discs,Drum,,838000
4357,2013 Honda Brio,2013,Petrol,91107,1198,First ,Manual,18.5,86.8,109.0,5,Red,5,FWD,Power,Discs,Drum,14.5,275000
4358,2015 Maruti Swift,2015,Petrol,100380,1197,First ,Manual,220.0,81.8,113.0,5,White,5,FWD,Power,Discs,Drum,,360000
4359,2013 Hyundai i20,2012,Diesel,115198,1396,First ,Manual,21.9,88.8,219.7,5,Grey,6,FWD,Power,Discs,Drum,,250000
4360,2019 Maruti Alto K10,2018,Petrol,15165,998,First ,Manual,23.95,67.05,90.0,5,White,5,FWD,Power,Ventilated Disc,Drum,13.3,340000
